sig_id	canonical_smiles
CPC020_MCF7_24H:BRD-K15916856-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)CCCN(C)C)cc3C1=O
MUC.CP004_MCF7_24H:BRD-K59024795-001-01-2:9.5131	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccs2)Oc3ccc(cc3CC1=O)N(C)C
DOSVAL003_MCF7_24H:BRD-K75636715:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3cc(ccc3S1(=O)=O)c4ccc(C)cc4
DOSBIO002_MCF7_24H:BRD-K77750380:10.041	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C1=O
CPC019_MCF7_24H:BRD-K81927853-001-01-7:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
CPC013_MCF7_24H:BRD-K72381041-001-01-1:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C1=O
CPC019_MCF7_24H:BRD-K93605482-001-01-4:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
DOSBIO001_MCF7_24H:BRD-K21037590:10.1111	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c3c(C1=O)n(C)c4ccccc34
CPC019_MCF7_24H:BRD-K63117650-001-01-2:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O
CPC019_MCF7_24H:BRD-K76073118-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O
DOSBIO001_MCF7_24H:BRD-K63388446:10.1731	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
MUC.CP001_MCF7_24H:BRD-K16127898-001-01-1:9.8697	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc3ccc(NC(=O)Cc4cn(C)c5ccccc45)cc3C1=O
DOSBIO001_MCF7_24H:BRD-K74318028:10.53	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2c(C)noc2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
DOSVAL002_MCF7_24H:BRD-K99259037:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3cc(C#CC4CCCC4)ccc3S1(=O)=O
CPC019_MCF7_24H:BRD-K08777248-001-01-0:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O
CPC012_MCF7_24H:BRD-K72429558-001-01-3:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)C)cc3C1=O
CPC014_MCF7_24H:BRD-K30704475-001-01-0:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C1=O
CPC013_MCF7_24H:BRD-K07395346-001-01-3:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)NC4CCCCC4)cc3C1=O
CPC019_MCF7_24H:BRD-K32101742-001-01-4:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc3ccccc23)OCCCC[C@@H](C)Oc4ccc(NC(=O)c5ccncc5)cc4C1=O
CPC019_MCF7_24H:BRD-K65983740-001-01-7:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc3ccccc23)OCCCC[C@H](C)Oc4ccc(NC(=O)c5ccncc5)cc4C1=O
CPC019_MCF7_24H:BRD-K18059480-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
CPC020_MCF7_24H:BRD-K38144109-001-01-5:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
DOSVAL004_MCF7_24H:BRD-K17722419:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21
DOSVAL004_MCF7_24H:BRD-K29555302:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccnc(c2)N3CCOCC3)OCc4cnnn4CCCC1=O
DOSVAL002_MCF7_24H:BRD-K95805172:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)OCc2ccccc2)OCc3cn(CCCC1=O)nn3
DOSVAL005_MCF7_24H:BRD-K62624932:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Oc2ccc3ccccc3c2)OCc4cnnn4CCCC1=O
DOSVAL003_MCF7_24H:BRD-K34829873:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@@H]2CCCN2C)OCc3ccccc3-c4ccccc4C1=O
PBIOA017_MCF7_24H:C01	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccccc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C1=O
DOSVAL002_MCF7_24H:BRD-K12189280:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccccc4)cc3C1=O
DOSBIO002_MCF7_24H:BRD-K09459434:9.91289	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)Oc2ccc(NC(=O)C3CC3)cc2CC1=O
MUC.CP006_MCF7_24H:BRD-K78639526-001-01-0:10.066	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)Oc3ccc(NC(=O)C4CCCCC4)cc3CC1=O
MUC.CP005_MCF7_24H:BRD-K26381032-001-01-9:9.8409	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)Oc3ccc(NC(=O)CCCCCC(=O)Nc4ccccc4N)cc3CC1=O
MUC.CP002_MCF7_24H:BRD-K88529044-001-01-4:10.0329	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)Oc3ccc(NC(=O)NC4CCCCC4)cc3CC1=O
MUC.CP004_MCF7_24H:BRD-K55971699-001-01-5:9.9531	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)Oc3ccc(NC(=O)Nc4ccccc4)cc3CC1=O
CPC012_MCF7_24H:BRD-K85123403-001-01-4:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccccc4)cc3C1=O
DOSVAL005_MCF7_24H:BRD-K79797751:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
MUC.CP002_MCF7_24H:BRD-K33095226-001-01-2:9.9418	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)Oc3ccc(NC(=O)Cc4cn(C)c5ccccc45)cc3C1=O
CPC020_MCF7_24H:BRD-K74767048-001-01-2:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)Oc3ccc(NC(=O)Nc4ccc5OCOc5c4)cc3C1=O
CPC012_MCF7_24H:BRD-K75128590-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NC(=O)C4CCOCC4)cccc3C1=O
CPC019_MCF7_24H:BRD-K83929831-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
CPC019_MCF7_24H:BRD-K14833463-001-01-1:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
DOSBIO001_MCF7_24H:BRD-K08317416:10.1576	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3CC1=O
DOSBIO001_MCF7_24H:BRD-K79758054:9.94011	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NS(=O)(=O)C)cc3CC1=O
CPC019_MCF7_24H:BRD-K64366758-001-01-5:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4c(NC(=O)c5ccncc5)cccc4C1=O
DOSVAL003_MCF7_24H:BRD-K49460772:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)CCCN(C)C)cc4C1=O
MUC.CP001_MCF7_24H:BRD-K75832278-001-01-4:10.0076	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)Cc5cn(C)c6ccccc56)cc4C1=O
CPC019_MCF7_24H:BRD-K54674054-001-01-5:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)Nc5ccc6OCOc6c5)cc4C1=O
CPC019_MCF7_24H:BRD-K53638321-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)C5CCCCC5)cccc4C1=O
CPC019_MCF7_24H:BRD-K99502566-001-01-6:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)Nc5ccccc5)cccc4C1=O
CPC013_MCF7_24H:BRD-K76938712-001-01-2:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)c5ccc(cc5)c6nccs6)cccc4C1=O
CPC019_MCF7_24H:BRD-K86027709-001-01-7:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4ccc(cc4C1=O)N(C)C
CPC019_MCF7_24H:BRD-K62818989-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4ccc(cc4CC1=O)N(C)C
DOSBIO002_MCF7_24H:BRD-K34230554:9.87585	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)O)Oc3ccc(NC(=O)CCCN(C)C)cc3C1=O
DOSVAL001_MCF7_24H:BRD-K54263226:10.3772	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4c(C)noc4C)cc3C1=O
CPC014_MCF7_24H:BRD-K22630935-001-01-1:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O
DOSBIO001_MCF7_24H:BRD-K32389477:10.1556	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4c(C)noc4C)cc3C1=O
CPC019_MCF7_24H:BRD-K12182524-001-01-2:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
CPC019_MCF7_24H:BRD-K68007270-001-01-0:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)CCCCCC(=O)Nc5ccccc5N)cc4CC1=O
MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:10.0044	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)CCN5CCOCC5)cc4C1=O
CPC012_MCF7_24H:BRD-K59488055-001-01-4:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)CCN5CCOCC5)cc4CC1=O
CPC019_MCF7_24H:BRD-K36317223-001-01-0:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)c5ccncc5)cc4C1=O
CPC019_MCF7_24H:BRD-K15428056-001-01-2:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc4cn(CCCC1=O)nn4
CPC019_MCF7_24H:BRD-K65404805-001-01-6:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc4ccc(cc4C1=O)N(C)C
CPC019_MCF7_24H:BRD-K73371640-001-04-0:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@H](C)Oc4ccc(cc4C1=O)N(C)C
MUC.CP002_MCF7_24H:BRD-K79242575-001-01-2:10.1607	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NC(=O)C5CC5)cc4C1=O
CPC019_MCF7_24H:BRD-K99756483-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NC(=O)Cc5cn(C)c6ccccc56)cc4C1=O
MUC.CP006_MCF7_24H:BRD-K15221219-001-01-5:9.9716	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NS(=O)(=O)c5ccc(Cl)cc5)cc4C1=O
DOSBIO001_MCF7_24H:BRD-K48222931:10.2274	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2)OCc3cn(CCCC1=O)nn3
CPC019_MCF7_24H:BRD-K14340219-001-01-4:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2)Oc3c(NC(=O)c4ccncc4)cccc3C1=O
CPC012_MCF7_24H:BRD-K25070860-001-01-6:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
DOSBIO001_MCF7_24H:BRD-K79102010:9.95382	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)Oc3c(NC(=O)Nc4c(C)noc4C)cccc3C1=O
DOSVAL003_MCF7_24H:BRD-K70901996:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)Cc4cn(C)c5ccccc45)cc3C1=O
MUC.CP002_MCF7_24H:BRD-K22754681-001-01-5:10.1997	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)C)Oc2ccc(NC(=O)Cc3cn(C)c4ccccc34)cc2C1=O
PBIOA022_MCF7_24H:I01	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc2c(NC(=O)Nc3ccccc3)cccc2C1=O
CPC012_MCF7_24H:BRD-K53816294-001-01-3:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C1=O
DOSBIO002_MCF7_24H:BRD-K41871066:10.0287	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
PBIOA015_MCF7_24H:E01	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCCCC[C@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C1=O
CPC019_MCF7_24H:BRD-K93127801-001-01-3:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)Oc3c(NC(=O)CCCCCC(=O)Nc4ccccc4N)cccc3C1=O
CPC019_MCF7_24H:BRD-K02598395-001-01-7:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)Oc3c(NC(=O)Nc4ccc(F)cc4)cccc3C1=O
CPC009_MCF7_24H:BRD-K68437527-001-04-4:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C1=O
CPC019_MCF7_24H:BRD-K79131428-001-01-6:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
CPC019_MCF7_24H:BRD-K05563014-001-01-9:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
MUC.CP005_MCF7_24H:BRD-K91034707-001-01-8:10.019	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
CPC013_MCF7_24H:BRD-K15672523-001-01-0:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C1=O
CPC019_MCF7_24H:BRD-K32238524-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3CC1=O
DOSVAL006_MCF7_24H:BRD-K86895142:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)OCc4cnnn4CCCC1=O
CPC013_MCF7_24H:BRD-K11540476-001-04-4:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc3OCCOc3c2)Oc4c(NC(=O)Nc5cccc6ccccc56)cccc4C1=O
DOSBIO002_MCF7_24H:BRD-K83631404:9.77076	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O
CPC020_MCF7_24H:BRD-K66598898-001-01-2:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)CCCN(C)C)cc3C1=O
CPC020_MCF7_24H:BRD-K69603398-001-01-2:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)CCCN(C)C)cc3C1=O
CPC019_MCF7_24H:BRD-K24214483-001-01-8:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O
CPC012_MCF7_24H:BRD-K98896788-001-02-3:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C1=O
CPC012_MCF7_24H:BRD-K10609180-001-01-1:10	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)Oc3ccc(cc3CC1=O)N(C)C
PBIOA019_MCF7_24H:A07	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(C)(=O)=O)Oc2cc(ccc2S1(=O)=O)-c1ccc(F)cc1
CPC013_MCF7_24H:BRD-K18364651-001-01-5:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
CPC012_MCF7_24H:BRD-K42091312-001-01-5:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
CPC019_MCF7_24H:BRD-K46594703-001-01-1:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
CPC013_MCF7_24H:BRD-K46171503-001-01-0:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2C1=O
CPC019_MCF7_24H:BRD-K47808476-001-01-9:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
CPC019_MCF7_24H:BRD-K83509924-001-01-6:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O
DOSVAL002_MCF7_24H:BRD-K99026889:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCN(C)C)OCc2ccccc2-c3c(C1=O)n(C)c4ccccc34
PBIOA022_MCF7_24H:L01	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)OCCCC[C@@H](C)Oc2ccc(cc2C1=O)N(C)C
DOSBIO002_MCF7_24H:BRD-K26626929:9.94142	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)OCc3ccccc3-c4ccccc4C1=O
CPC013_MCF7_24H:BRD-K96433222-001-01-3:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc3c(NC(=O)Nc4ccc(cc4)C(F)(F)F)cccc3C1=O
DOSVAL004_MCF7_24H:BRD-K19322034:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
CPC019_MCF7_24H:BRD-K54285697-001-01-3:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O
CPC020_MCF7_24H:BRD-K81514393-001-01-0:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O
CPC019_MCF7_24H:BRD-K31260488-001-01-7:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)OCCCC[C@@H](C)Oc4ccc(NC(=O)c5ccncc5)cc4C1=O
CPC019_MCF7_24H:BRD-K90700939-001-01-5:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)OCCCC[C@H](C)Oc4ccc(NC(=O)c5ccncc5)cc4C1=O
CPC019_MCF7_24H:BRD-K71599932-001-01-1:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
CPC012_MCF7_24H:BRD-K94352392-001-01-1:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C1=O
CPC019_MCF7_24H:BRD-K24754728-001-01-8:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
DOSBIO002_MCF7_24H:BRD-K36333904:10.0219	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccc(F)cc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
DOSVAL002_MCF7_24H:BRD-K77291765:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2cnccn2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
DOSBIO002_MCF7_24H:BRD-K76150323:10.1554	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C)Oc2ccc(NC(=O)C3CC3)cc2CC1=O
CPC012_MCF7_24H:BRD-K73888531-001-01-1:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)Oc3c(NC(=O)Nc4ccc(cc4)C(F)(F)F)cccc3C1=O
DOSVAL006_MCF7_24H:BRD-K74329753:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
CPC013_MCF7_24H:BRD-K74931283-001-01-8:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NC(=O)Nc4ccc(F)cc4)cccc3C1=O
CPC012_MCF7_24H:BRD-K18074178-001-01-4:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NC(=O)Nc4ccccc4)cccc3C1=O
DOSBIO001_MCF7_24H:BRD-K94616516:9.8013	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)C)cccc3C1=O
CPC019_MCF7_24H:BRD-K24894325-001-01-9:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
CPC019_MCF7_24H:BRD-K50280607-001-01-7:10	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
